sale_id,product_id,store_id,sale_date,quantity,unit_price,discount_pct,revenue,cost,profit,month,quarter,year,season
S02711,P0023,ST003,2022-01-13,4,126.83,0.0,507.32,140.92,366.4,January,Q1,2022,Winter
S02712,P0008,ST001,2022-03-12,1,116.51,5.0,116.51,37.29,79.22,March,Q1,2022,Spring
S02713,P0020,ST003,2021-08-15,10,22.83,10.0,228.3,107.1,121.2,August,Q3,2021,Summer
S02714,P0006,ST002,2022-05-20,7,86.22,0.0,603.54,230.51,373.03,May,Q2,2022,Spring
S02715,P0006,ST003,2022-03-21,11,81.91,5.0,901.01,362.23,538.78,March,Q1,2022,Spring
S02716,P0027,ST006,2021-11-04,4,84.21,10.0,336.84,142.96,193.88,November,Q4,2021,Autumn
S02717,P0011,ST004,2021-12-31,4,134.9,5.0,539.6,143.68,395.92,December,Q4,2021,Winter
S02718,P0018,ST004,2022-02-10,5,46.27,10.0,231.35,67.2,164.15,February,Q1,2022,Winter
S02719,P0006,ST005,2021-09-12,3,81.91,5.0,245.73,98.79,146.94,September,Q3,2021,Autumn
S02720,P0003,ST002,2021-09-26,8,11.63,20.0,93.04,50.16,42.88,September,Q3,2021,Autumn
S02721,P0009,ST002,2021-09-24,3,20.82,0.0,62.46,24.45,38.01,September,Q3,2021,Autumn
S02722,P0020,ST003,2021-09-17,2,25.37,0.0,50.74,21.42,29.32,September,Q3,2021,Autumn
S02723,P0012,ST006,2021-11-15,7,56.25,0.0,393.75,141.47,252.28,November,Q4,2021,Autumn
S02724,P0017,ST001,2022-02-28,2,131.04,0.0,262.08,75.74,186.34,February,Q1,2022,Winter
S02725,P0027,ST002,2021-11-16,11,93.57,0.0,1029.27,393.14,636.13,November,Q4,2021,Autumn
S02726,P0008,ST006,2022-06-21,8,104.24,15.0,833.92,298.32,535.6,June,Q2,2022,Summer
S02727,P0021,ST003,2021-12-31,1,76.59,20.0,76.59,34.88,41.71,December,Q4,2021,Winter
S02728,P0009,ST001,2021-09-30,6,14.57,30.0,87.42,48.9,38.52,September,Q3,2021,Autumn
S02729,P0014,ST008,2022-06-11,10,67.11,5.0,671.1,293.7,377.4,June,Q2,2022,Summer
S02730,P0024,ST003,2022-04-25,12,100.34,0.0,1204.08,440.16,763.92,April,Q2,2022,Spring
S02731,P0029,ST002,2021-11-07,10,147.44,0.0,1474.4,438.8,1035.6,November,Q4,2021,Autumn
S02732,P0015,ST001,2022-04-23,9,53.39,10.0,480.51,211.41,269.1,April,Q2,2022,Spring
S02733,P0001,ST004,2022-02-03,2,12.91,15.0,25.82,12.0,13.82,February,Q1,2022,Winter
S02734,P0018,ST001,2022-01-15,3,51.41,0.0,154.23,40.32,113.91,January,Q1,2022,Winter
S02735,P0007,ST003,2021-12-16,5,24.3,0.0,121.5,45.45,76.05,December,Q4,2021,Winter
S02736,P0005,ST002,2022-01-26,12,39.53,5.0,474.36,165.84,308.52,January,Q1,2022,Winter
S02737,P0001,ST005,2022-03-28,12,12.91,15.0,154.92,72.0,82.92,March,Q1,2022,Spring
S02738,P0010,ST007,2022-04-20,7,72.7,20.0,508.9,196.63,312.27,April,Q2,2022,Spring
S02739,P0023,ST005,2021-10-28,4,114.15,10.0,456.6,140.92,315.68,October,Q4,2021,Autumn
S02740,P0031,ST005,2022-02-18,2,98.57,5.0,197.14,71.0,126.14,February,Q1,2022,Winter
S02741,P0033,ST005,2021-10-24,4,29.02,20.0,116.08,58.32,57.76,October,Q4,2021,Autumn
S02742,P0014,ST008,2022-03-10,8,70.64,0.0,565.12,234.96,330.16,March,Q1,2022,Spring
S02743,P0017,ST005,2022-01-11,10,131.04,0.0,1310.4,378.7,931.7,January,Q1,2022,Winter
S02744,P0005,ST007,2022-03-08,4,39.53,5.0,158.12,55.28,102.84,March,Q1,2022,Spring
S02745,P0022,ST006,2022-06-20,2,54.97,0.0,109.94,27.54,82.4,June,Q2,2022,Summer
S02746,P0025,ST001,2022-04-19,5,76.87,5.0,384.35,144.2,240.15,April,Q2,2022,Spring
S02747,P0002,ST005,2022-06-06,11,94.47,20.0,1039.17,352.77,686.4,June,Q2,2022,Summer
S02748,P0024,ST006,2022-02-20,1,100.34,0.0,100.34,36.68,63.66,February,Q1,2022,Winter
S02749,P0015,ST006,2022-03-08,3,59.32,0.0,177.96,70.47,107.49,March,Q1,2022,Spring
S02750,P0016,ST002,2021-11-19,11,115.06,0.0,1265.66,356.18,909.48,November,Q4,2021,Autumn
S02751,P0018,ST003,2022-01-08,2,51.41,0.0,102.82,26.88,75.94,January,Q1,2022,Winter
S02752,P0027,ST001,2022-01-16,4,93.57,0.0,374.28,142.96,231.32,January,Q1,2022,Winter
S02753,P0005,ST006,2021-11-28,9,41.61,0.0,374.49,124.38,250.11,November,Q4,2021,Autumn
S02754,P0028,ST005,2022-06-05,4,84.84,5.0,339.36,92.6,246.76,June,Q2,2022,Summer
S02755,P0016,ST002,2022-05-15,5,103.55,10.0,517.75,161.9,355.85,May,Q2,2022,Spring
S02756,P0029,ST002,2022-05-21,11,147.44,0.0,1621.84,482.68,1139.16,May,Q2,2022,Spring
S02757,P0018,ST007,2022-01-10,6,51.41,0.0,308.46,80.64,227.82,January,Q1,2022,Winter
S02758,P0011,ST001,2022-04-10,8,142.0,0.0,1136.0,287.36,848.64,April,Q2,2022,Spring
S02759,P0025,ST005,2022-03-04,2,80.92,0.0,161.84,57.68,104.16,March,Q1,2022,Spring
S02760,P0006,ST003,2022-06-04,6,81.91,5.0,491.46,197.58,293.88,June,Q2,2022,Summer
S02761,P0012,ST004,2022-05-23,1,56.25,0.0,56.25,20.21,36.04,May,Q2,2022,Spring
S02762,P0031,ST001,2022-03-25,5,103.76,0.0,518.8,177.5,341.3,March,Q1,2022,Spring
S02763,P0023,ST007,2021-08-19,9,101.46,20.0,913.14,317.07,596.07,August,Q3,2021,Summer
S02764,P0013,ST001,2022-01-20,11,48.54,0.0,533.94,217.91,316.03,January,Q1,2022,Winter
S02765,P0010,ST008,2021-09-18,7,81.79,10.0,572.53,196.63,375.9,September,Q3,2021,Autumn
S02766,P0013,ST005,2022-01-10,6,48.54,0.0,291.24,118.86,172.38,January,Q1,2022,Winter
S02767,P0014,ST006,2022-04-10,10,70.64,0.0,706.4,293.7,412.7,April,Q2,2022,Spring
S02768,P0015,ST005,2022-07-23,8,59.32,0.0,474.56,187.92,286.64,July,Q3,2022,Summer
S02769,P0018,ST002,2022-02-08,10,51.41,0.0,514.1,134.4,379.7,February,Q1,2022,Winter
S02770,P0001,ST004,2021-08-25,1,15.19,0.0,15.19,6.0,9.19,August,Q3,2021,Summer
S02771,P0006,ST006,2022-07-19,12,86.22,0.0,1034.64,395.16,639.48,July,Q3,2022,Summer
S02772,P0029,ST003,2021-09-15,4,132.7,10.0,530.8,175.52,355.28,September,Q3,2021,Autumn
S02773,P0007,ST006,2022-05-03,1,19.44,20.0,19.44,9.09,10.35,May,Q2,2022,Spring
S02774,P0010,ST001,2021-12-11,1,90.88,0.0,90.88,28.09,62.79,December,Q4,2021,Winter
S02775,P0003,ST005,2021-09-08,5,14.54,0.0,72.7,31.35,41.35,September,Q3,2021,Autumn
S02776,P0025,ST007,2021-12-17,12,80.92,0.0,971.04,346.08,624.96,December,Q4,2021,Winter
S02777,P0019,ST003,2022-05-26,8,38.58,0.0,308.64,108.08,200.56,May,Q2,2022,Spring
S02778,P0021,ST006,2021-10-15,10,81.38,15.0,813.8,348.8,465.0,October,Q4,2021,Autumn
S02779,P0013,ST007,2022-06-23,8,43.69,10.0,349.52,158.48,191.04,June,Q2,2022,Summer
S02780,P0020,ST004,2022-05-23,8,22.83,10.0,182.64,85.68,96.96,May,Q2,2022,Spring
S02781,P0003,ST005,2022-01-12,12,14.54,0.0,174.48,75.24,99.24,January,Q1,2022,Winter
S02782,P0028,ST002,2021-12-14,5,80.37,10.0,401.85,115.75,286.1,December,Q4,2021,Winter
S02783,P0020,ST006,2022-05-13,4,22.83,10.0,91.32,42.84,48.48,May,Q2,2022,Spring
S02784,P0003,ST004,2022-07-22,2,14.54,0.0,29.08,12.54,16.54,July,Q3,2022,Summer
S02785,P0010,ST008,2021-08-31,4,90.88,0.0,363.52,112.36,251.16,August,Q3,2021,Summer
S02786,P0011,ST004,2022-03-28,7,142.0,0.0,994.0,251.44,742.56,March,Q1,2022,Spring
S02787,P0007,ST002,2022-01-22,4,20.66,15.0,82.64,36.36,46.28,January,Q1,2022,Winter
S02788,P0025,ST006,2022-01-07,12,80.92,0.0,971.04,346.08,624.96,January,Q1,2022,Winter
S02789,P0030,ST003,2022-04-16,2,88.78,20.0,177.56,77.34,100.22,April,Q2,2022,Spring
S02790,P0009,ST004,2022-02-03,7,14.57,30.0,101.99,57.05,44.94,February,Q1,2022,Winter
S02791,P0016,ST004,2022-02-21,4,115.06,0.0,460.24,129.52,330.72,February,Q1,2022,Winter
S02792,P0002,ST007,2021-10-24,11,118.09,0.0,1298.99,352.77,946.22,October,Q4,2021,Autumn
S02793,P0005,ST002,2021-10-15,8,35.37,15.0,282.96,110.56,172.4,October,Q4,2021,Autumn
S02794,P0001,ST002,2021-12-02,1,12.91,15.0,12.91,6.0,6.91,December,Q4,2021,Winter
S02795,P0013,ST003,2021-12-15,1,48.54,0.0,48.54,19.81,28.73,December,Q4,2021,Winter
S02796,P0021,ST008,2022-01-28,5,95.74,0.0,478.7,174.4,304.3,January,Q1,2022,Winter
S02797,P0021,ST002,2022-01-29,7,95.74,0.0,670.18,244.16,426.02,January,Q1,2022,Winter
S02798,P0011,ST007,2022-04-15,7,134.9,5.0,944.3,251.44,692.86,April,Q2,2022,Spring
S02799,P0004,ST001,2022-03-14,5,89.47,0.0,447.35,137.25,310.1,March,Q1,2022,Spring
S02800,P0008,ST001,2022-06-29,7,110.38,10.0,772.66,261.03,511.63,June,Q2,2022,Summer
S02801,P0016,ST007,2021-11-08,5,115.06,0.0,575.3,161.9,413.4,November,Q4,2021,Autumn
S02802,P0024,ST003,2022-06-01,5,95.32,5.0,476.6,183.4,293.2,June,Q2,2022,Summer
S02803,P0025,ST008,2022-04-23,7,80.92,0.0,566.44,201.88,364.56,April,Q2,2022,Spring
S02804,P0028,ST001,2022-06-27,4,71.44,20.0,285.76,92.6,193.16,June,Q2,2022,Summer
S02805,P0024,ST004,2021-09-28,1,85.29,15.0,85.29,36.68,48.61,September,Q3,2021,Autumn
S02806,P0008,ST005,2021-12-01,2,116.51,5.0,233.02,74.58,158.44,December,Q4,2021,Winter
S02807,P0024,ST005,2021-11-24,10,90.31,10.0,903.1,366.8,536.3,November,Q4,2021,Autumn
S02808,P0025,ST007,2022-02-17,7,80.92,0.0,566.44,201.88,364.56,February,Q1,2022,Winter
S02809,P0010,ST005,2022-04-11,4,90.88,0.0,363.52,112.36,251.16,April,Q2,2022,Spring
S02810,P0018,ST004,2022-01-25,11,51.41,0.0,565.51,147.84,417.67,January,Q1,2022,Winter
S02811,P0009,ST005,2021-08-02,2,20.82,0.0,41.64,16.3,25.34,August,Q3,2021,Summer
S02812,P0002,ST008,2022-01-04,12,118.09,0.0,1417.08,384.84,1032.24,January,Q1,2022,Winter
S02813,P0032,ST006,2022-07-15,2,82.21,0.0,164.42,57.92,106.5,July,Q3,2022,Summer
S02814,P0013,ST006,2022-03-22,3,38.83,20.0,116.49,59.43,57.06,March,Q1,2022,Spring
S02815,P0019,ST008,2022-03-08,6,38.58,0.0,231.48,81.06,150.42,March,Q1,2022,Spring
S02816,P0017,ST005,2021-09-09,3,117.94,10.0,353.82,113.61,240.21,September,Q3,2021,Autumn
S02817,P0009,ST001,2022-06-01,6,16.66,20.0,99.96,48.9,51.06,June,Q2,2022,Summer
S02818,P0032,ST001,2022-04-08,4,82.21,0.0,328.84,115.84,213.0,April,Q2,2022,Spring
S02819,P0021,ST001,2021-08-09,10,86.17,10.0,861.7,348.8,512.9,August,Q3,2021,Summer
S02820,P0031,ST005,2021-11-25,9,98.57,5.0,887.13,319.5,567.63,November,Q4,2021,Autumn
S02821,P0010,ST003,2021-09-18,2,90.88,0.0,181.76,56.18,125.58,September,Q3,2021,Autumn
S02822,P0004,ST006,2022-03-20,8,80.52,10.0,644.16,219.6,424.56,March,Q1,2022,Spring
S02823,P0021,ST005,2022-07-06,8,95.74,0.0,765.92,279.04,486.88,July,Q3,2022,Summer
S02824,P0031,ST008,2021-08-07,6,103.76,0.0,622.56,213.0,409.56,August,Q3,2021,Summer
S02825,P0031,ST006,2022-04-23,11,88.2,15.0,970.2,390.5,579.7,April,Q2,2022,Spring
S02826,P0001,ST008,2021-09-27,5,13.67,10.0,68.35,30.0,38.35,September,Q3,2021,Autumn
S02827,P0033,ST001,2021-10-15,7,30.84,15.0,215.88,102.06,113.82,October,Q4,2021,Autumn
S02828,P0009,ST003,2022-01-30,8,20.82,0.0,166.56,65.2,101.36,January,Q1,2022,Winter
S02829,P0003,ST007,2022-02-01,4,13.09,10.0,52.36,25.08,27.28,February,Q1,2022,Winter
S02830,P0015,ST004,2022-02-10,11,59.32,0.0,652.52,258.39,394.13,February,Q1,2022,Winter
S02831,P0006,ST005,2022-06-17,11,81.91,5.0,901.01,362.23,538.78,June,Q2,2022,Summer
S02832,P0014,ST008,2022-04-27,3,70.64,0.0,211.92,88.11,123.81,April,Q2,2022,Spring
S02833,P0009,ST006,2022-01-17,7,19.78,5.0,138.46,57.05,81.41,January,Q1,2022,Winter
S02834,P0025,ST005,2022-01-06,4,80.92,0.0,323.68,115.36,208.32,January,Q1,2022,Winter
S02835,P0019,ST006,2022-06-10,2,38.58,0.0,77.16,27.02,50.14,June,Q2,2022,Summer
S02836,P0032,ST008,2022-05-18,6,82.21,0.0,493.26,173.76,319.5,May,Q2,2022,Spring
S02837,P0027,ST001,2022-04-13,11,93.57,0.0,1029.27,393.14,636.13,April,Q2,2022,Spring
S02838,P0010,ST003,2022-04-25,5,86.34,5.0,431.7,140.45,291.25,April,Q2,2022,Spring
S02839,P0007,ST003,2022-01-03,8,24.3,0.0,194.4,72.72,121.68,January,Q1,2022,Winter
S02840,P0031,ST005,2021-08-08,8,103.76,0.0,830.08,284.0,546.08,August,Q3,2021,Summer
S02841,P0004,ST005,2022-05-31,2,89.47,0.0,178.94,54.9,124.04,May,Q2,2022,Spring
S02842,P0033,ST005,2021-08-03,7,36.28,0.0,253.96,102.06,151.9,August,Q3,2021,Summer
S02843,P0004,ST001,2021-08-26,5,89.47,0.0,447.35,137.25,310.1,August,Q3,2021,Summer
S02844,P0002,ST005,2022-04-15,11,94.47,20.0,1039.17,352.77,686.4,April,Q2,2022,Spring
S02845,P0003,ST003,2021-09-14,12,14.54,0.0,174.48,75.24,99.24,September,Q3,2021,Autumn
S02846,P0011,ST004,2022-03-10,10,113.6,20.0,1136.0,359.2,776.8,March,Q1,2022,Spring
S02847,P0010,ST005,2021-11-21,1,90.88,0.0,90.88,28.09,62.79,November,Q4,2021,Autumn
S02848,P0015,ST006,2021-12-06,11,56.35,5.0,619.85,258.39,361.46,December,Q4,2021,Winter
S02849,P0028,ST007,2022-02-21,2,75.9,15.0,151.8,46.3,105.5,February,Q1,2022,Winter
S02850,P0008,ST005,2022-06-02,5,122.64,0.0,613.2,186.45,426.75,June,Q2,2022,Summer
S02851,P0005,ST007,2022-07-14,6,35.37,15.0,212.22,82.92,129.3,July,Q3,2022,Summer
S02852,P0008,ST003,2022-07-16,4,122.64,0.0,490.56,149.16,341.4,July,Q3,2022,Summer
S02853,P0004,ST007,2022-05-11,4,89.47,0.0,357.88,109.8,248.08,May,Q2,2022,Spring
S02854,P0018,ST002,2021-12-31,10,41.13,20.0,411.3,134.4,276.9,December,Q4,2021,Winter
S02855,P0004,ST008,2022-05-07,3,89.47,0.0,268.41,82.35,186.06,May,Q2,2022,Spring
S02856,P0030,ST007,2021-09-19,3,105.42,5.0,316.26,116.01,200.25,September,Q3,2021,Autumn
S02857,P0028,ST006,2022-04-15,11,80.37,10.0,884.07,254.65,629.42,April,Q2,2022,Spring
S02858,P0016,ST008,2022-01-29,7,115.06,0.0,805.42,226.66,578.76,January,Q1,2022,Winter
S02859,P0023,ST007,2022-03-25,1,101.46,20.0,101.46,35.23,66.23,March,Q1,2022,Spring
S02860,P0031,ST001,2022-03-04,2,93.38,10.0,186.76,71.0,115.76,March,Q1,2022,Spring
S02861,P0014,ST005,2021-12-03,10,67.11,5.0,671.1,293.7,377.4,December,Q4,2021,Winter
S02862,P0020,ST003,2022-06-14,9,21.56,15.0,194.04,96.39,97.65,June,Q2,2022,Summer
S02863,P0024,ST005,2021-08-28,7,100.34,0.0,702.38,256.76,445.62,August,Q3,2021,Summer
S02864,P0014,ST001,2022-03-25,9,70.64,0.0,635.76,264.33,371.43,March,Q1,2022,Spring
S02865,P0020,ST001,2021-09-13,1,25.37,0.0,25.37,10.71,14.66,September,Q3,2021,Autumn
S02866,P0015,ST002,2022-01-18,10,59.32,0.0,593.2,234.9,358.3,January,Q1,2022,Winter
S02867,P0021,ST005,2022-05-17,8,86.17,10.0,689.36,279.04,410.32,May,Q2,2022,Spring
S02868,P0012,ST001,2021-10-02,12,53.44,5.0,641.28,242.52,398.76,October,Q4,2021,Autumn
S02869,P0016,ST001,2022-07-26,4,109.31,5.0,437.24,129.52,307.72,July,Q3,2022,Summer
S02870,P0032,ST008,2021-10-09,4,69.88,15.0,279.52,115.84,163.68,October,Q4,2021,Autumn
S02871,P0022,ST003,2022-01-02,11,54.97,0.0,604.67,151.47,453.2,January,Q1,2022,Winter
S02872,P0013,ST001,2022-04-06,10,43.69,10.0,436.9,198.1,238.8,April,Q2,2022,Spring
S02873,P0010,ST002,2021-09-04,1,90.88,0.0,90.88,28.09,62.79,September,Q3,2021,Autumn
S02874,P0001,ST002,2022-04-24,2,15.19,0.0,30.38,12.0,18.38,April,Q2,2022,Spring
S02875,P0011,ST002,2022-03-31,1,120.7,15.0,120.7,35.92,84.78,March,Q1,2022,Spring
S02876,P0020,ST008,2022-02-17,1,20.3,20.0,20.3,10.71,9.59,February,Q1,2022,Winter
S02877,P0004,ST005,2022-02-24,8,62.63,30.0,501.04,219.6,281.44,February,Q1,2022,Winter
S02878,P0023,ST004,2022-05-07,5,107.81,15.0,539.05,176.15,362.9,May,Q2,2022,Spring
S02879,P0029,ST008,2022-07-03,10,147.44,0.0,1474.4,438.8,1035.6,July,Q3,2022,Summer
S02880,P0033,ST003,2022-06-22,1,36.28,0.0,36.28,14.58,21.7,June,Q2,2022,Summer
S02881,P0029,ST004,2021-10-27,9,132.7,10.0,1194.3,394.92,799.38,October,Q4,2021,Autumn
S02882,P0013,ST004,2022-04-01,8,48.54,0.0,388.32,158.48,229.84,April,Q2,2022,Spring
S02883,P0027,ST002,2022-05-29,8,93.57,0.0,748.56,285.92,462.64,May,Q2,2022,Spring
S02884,P0009,ST005,2022-02-17,7,18.74,10.0,131.18,57.05,74.13,February,Q1,2022,Winter
S02885,P0016,ST002,2022-03-26,7,97.8,15.0,684.6,226.66,457.94,March,Q1,2022,Spring
S02886,P0017,ST003,2021-08-15,5,131.04,0.0,655.2,189.35,465.85,August,Q3,2021,Summer
S02887,P0029,ST007,2021-08-06,10,147.44,0.0,1474.4,438.8,1035.6,August,Q3,2021,Summer
S02888,P0017,ST008,2021-08-22,6,104.83,20.0,628.98,227.22,401.76,August,Q3,2021,Summer
S02889,P0021,ST008,2022-03-23,5,95.74,0.0,478.7,174.4,304.3,March,Q1,2022,Spring
S02890,P0010,ST003,2022-01-31,9,77.25,15.0,695.25,252.81,442.44,January,Q1,2022,Winter
S02891,P0031,ST004,2022-01-26,12,98.57,5.0,1182.84,426.0,756.84,January,Q1,2022,Winter
S02892,P0019,ST002,2021-10-29,11,38.58,0.0,424.38,148.61,275.77,October,Q4,2021,Autumn
S02893,P0016,ST006,2022-03-24,12,97.8,15.0,1173.6,388.56,785.04,March,Q1,2022,Spring
S02894,P0007,ST003,2021-12-21,11,24.3,0.0,267.3,99.99,167.31,December,Q4,2021,Winter
S02895,P0013,ST007,2021-09-04,11,48.54,0.0,533.94,217.91,316.03,September,Q3,2021,Autumn
S02896,P0017,ST008,2022-06-07,11,131.04,0.0,1441.44,416.57,1024.87,June,Q2,2022,Summer
S02897,P0007,ST005,2021-10-06,12,24.3,0.0,291.6,109.08,182.52,October,Q4,2021,Autumn
S02898,P0029,ST006,2022-05-27,10,125.32,15.0,1253.2,438.8,814.4,May,Q2,2022,Spring
S02899,P0015,ST002,2021-08-24,1,50.42,15.0,50.42,23.49,26.93,August,Q3,2021,Summer
S02900,P0021,ST003,2021-11-27,2,86.17,10.0,172.34,69.76,102.58,November,Q4,2021,Autumn
S02901,P0028,ST008,2022-07-14,8,89.3,0.0,714.4,185.2,529.2,July,Q3,2022,Summer
S02902,P0021,ST004,2021-11-30,2,81.38,15.0,162.76,69.76,93.0,November,Q4,2021,Autumn
S02903,P0012,ST003,2022-02-13,7,45.0,20.0,315.0,141.47,173.53,February,Q1,2022,Winter
S02904,P0012,ST001,2022-06-10,5,56.25,0.0,281.25,101.05,180.2,June,Q2,2022,Summer
S02905,P0029,ST002,2022-03-15,6,140.07,5.0,840.42,263.28,577.14,March,Q1,2022,Spring
S02906,P0029,ST001,2021-10-29,6,147.44,0.0,884.64,263.28,621.36,October,Q4,2021,Autumn
S02907,P0005,ST008,2022-02-10,3,29.13,30.0,87.39,41.46,45.93,February,Q1,2022,Winter
S02908,P0007,ST004,2021-11-09,5,24.3,0.0,121.5,45.45,76.05,November,Q4,2021,Autumn
S02909,P0017,ST005,2021-11-24,4,117.94,10.0,471.76,151.48,320.28,November,Q4,2021,Autumn
S02910,P0008,ST007,2022-04-28,4,122.64,0.0,490.56,149.16,341.4,April,Q2,2022,Spring
S02911,P0026,ST001,2022-06-19,11,75.42,0.0,829.62,354.31,475.31,June,Q2,2022,Summer
S02912,P0002,ST001,2021-10-11,1,118.09,0.0,118.09,32.07,86.02,October,Q4,2021,Autumn
S02913,P0009,ST007,2022-05-18,9,17.7,15.0,159.3,73.35,85.95,May,Q2,2022,Spring
S02914,P0029,ST006,2021-11-03,11,132.7,10.0,1459.7,482.68,977.02,November,Q4,2021,Autumn
S02915,P0017,ST008,2021-11-06,4,124.49,5.0,497.96,151.48,346.48,November,Q4,2021,Autumn
S02916,P0008,ST008,2022-04-14,6,122.64,0.0,735.84,223.74,512.1,April,Q2,2022,Spring
S02917,P0027,ST003,2021-09-04,8,93.57,0.0,748.56,285.92,462.64,September,Q3,2021,Autumn
S02918,P0021,ST007,2021-09-06,10,95.74,0.0,957.4,348.8,608.6,September,Q3,2021,Autumn
S02919,P0023,ST005,2021-09-21,2,126.83,0.0,253.66,70.46,183.2,September,Q3,2021,Autumn
S02920,P0023,ST001,2022-06-04,9,126.83,0.0,1141.47,317.07,824.4,June,Q2,2022,Summer
S02921,P0003,ST004,2021-12-27,5,14.54,0.0,72.7,31.35,41.35,December,Q4,2021,Winter
S02922,P0023,ST006,2021-09-04,3,101.46,20.0,304.38,105.69,198.69,September,Q3,2021,Autumn
S02923,P0017,ST002,2022-05-01,10,131.04,0.0,1310.4,378.7,931.7,May,Q2,2022,Spring
S02924,P0019,ST005,2022-02-21,10,38.58,0.0,385.8,135.1,250.7,February,Q1,2022,Winter
S02925,P0024,ST002,2022-05-26,8,80.27,20.0,642.16,293.44,348.72,May,Q2,2022,Spring
S02926,P0020,ST005,2022-07-01,1,25.37,0.0,25.37,10.71,14.66,July,Q3,2022,Summer
S02927,P0002,ST007,2021-12-12,4,118.09,0.0,472.36,128.28,344.08,December,Q4,2021,Winter
S02928,P0006,ST001,2021-10-11,4,81.91,5.0,327.64,131.72,195.92,October,Q4,2021,Autumn
S02929,P0004,ST006,2022-07-06,1,89.47,0.0,89.47,27.45,62.02,July,Q3,2022,Summer
S02930,P0025,ST002,2022-05-16,10,72.83,10.0,728.3,288.4,439.9,May,Q2,2022,Spring
S02931,P0028,ST001,2022-01-25,2,71.44,20.0,142.88,46.3,96.58,January,Q1,2022,Winter
S02932,P0007,ST002,2022-05-10,8,19.44,20.0,155.52,72.72,82.8,May,Q2,2022,Spring
S02933,P0027,ST005,2021-08-22,2,93.57,0.0,187.14,71.48,115.66,August,Q3,2021,Summer
S02934,P0024,ST004,2022-06-29,6,100.34,0.0,602.04,220.08,381.96,June,Q2,2022,Summer
S02935,P0005,ST005,2021-11-25,1,33.29,20.0,33.29,13.82,19.47,November,Q4,2021,Autumn
S02936,P0023,ST001,2021-11-09,9,120.49,5.0,1084.41,317.07,767.34,November,Q4,2021,Autumn
S02937,P0002,ST007,2022-07-16,11,106.28,10.0,1169.08,352.77,816.31,July,Q3,2022,Summer
S02938,P0022,ST008,2021-08-27,7,49.47,10.0,346.29,96.39,249.9,August,Q3,2021,Summer
S02939,P0017,ST003,2022-03-09,12,131.04,0.0,1572.48,454.44,1118.04,March,Q1,2022,Spring
S02940,P0008,ST003,2021-09-29,8,122.64,0.0,981.12,298.32,682.8,September,Q3,2021,Autumn
S02941,P0001,ST006,2022-01-28,4,15.19,0.0,60.76,24.0,36.76,January,Q1,2022,Winter
S02942,P0017,ST001,2021-11-30,4,131.04,0.0,524.16,151.48,372.68,November,Q4,2021,Autumn
S02943,P0020,ST001,2021-11-25,7,22.83,10.0,159.81,74.97,84.84,November,Q4,2021,Autumn
S02944,P0016,ST001,2021-08-08,12,115.06,0.0,1380.72,388.56,992.16,August,Q3,2021,Summer
S02945,P0007,ST001,2021-09-09,1,24.3,0.0,24.3,9.09,15.21,September,Q3,2021,Autumn
S02946,P0032,ST003,2021-12-23,1,82.21,0.0,82.21,28.96,53.25,December,Q4,2021,Winter
S02947,P0028,ST004,2021-12-28,3,84.84,5.0,254.52,69.45,185.07,December,Q4,2021,Winter
S02948,P0015,ST008,2022-07-03,2,53.39,10.0,106.78,46.98,59.8,July,Q3,2022,Summer
S02949,P0030,ST002,2021-12-07,9,110.97,0.0,998.73,348.03,650.7,December,Q4,2021,Winter
S02950,P0016,ST006,2021-11-21,8,103.55,10.0,828.4,259.04,569.36,November,Q4,2021,Autumn
S02951,P0020,ST006,2022-05-10,5,21.56,15.0,107.8,53.55,54.25,May,Q2,2022,Spring
S02952,P0025,ST004,2022-04-27,5,80.92,0.0,404.6,144.2,260.4,April,Q2,2022,Spring
S02953,P0012,ST002,2021-08-28,6,45.0,20.0,270.0,121.26,148.74,August,Q3,2021,Summer
S02954,P0014,ST008,2021-12-22,2,70.64,0.0,141.28,58.74,82.54,December,Q4,2021,Winter
S02955,P0027,ST003,2022-04-24,4,93.57,0.0,374.28,142.96,231.32,April,Q2,2022,Spring
S02956,P0008,ST004,2021-10-02,6,110.38,10.0,662.28,223.74,438.54,October,Q4,2021,Autumn
S02957,P0022,ST003,2021-08-19,4,49.47,10.0,197.88,55.08,142.8,August,Q3,2021,Summer
S02958,P0015,ST008,2021-09-28,1,59.32,0.0,59.32,23.49,35.83,September,Q3,2021,Autumn
S02959,P0022,ST001,2021-12-17,5,52.22,5.0,261.1,68.85,192.25,December,Q4,2021,Winter
S02960,P0030,ST005,2021-09-13,1,110.97,0.0,110.97,38.67,72.3,September,Q3,2021,Autumn
S02961,P0029,ST007,2022-04-11,1,125.32,15.0,125.32,43.88,81.44,April,Q2,2022,Spring
S02962,P0018,ST007,2022-03-16,1,51.41,0.0,51.41,13.44,37.97,March,Q1,2022,Spring
S02963,P0018,ST007,2021-11-03,11,51.41,0.0,565.51,147.84,417.67,November,Q4,2021,Autumn
S02964,P0029,ST001,2022-07-05,5,147.44,0.0,737.2,219.4,517.8,July,Q3,2022,Summer
S02965,P0028,ST006,2021-08-14,10,80.37,10.0,803.7,231.5,572.2,August,Q3,2021,Summer
S02966,P0021,ST006,2021-12-13,10,95.74,0.0,957.4,348.8,608.6,December,Q4,2021,Winter
